comment_id,parent_id,author,text,published,like_count,is_top_level,published_dt,text_length,type,cleaned_tokens
UgwJoeX1_XkAfFfSTnF4AaABAg,root,@goran9139,Wow new camera placement thars shocking🤮🤮,1725235200,0,,2024-09-02,41,Top-level,"['wow', 'new', 'camera', 'placement', 'thars', 'shocking']"
UgyApsxMOai6zqj8U_l4AaABAg,root,@cruz6240,Foco F3 😂,1725235200,0,,2024-09-02,9,Top-level,['foco']
UgzsgQozx_pVLq5ZTBZ4AaABAg,root,@RobinSingh-gv2if,"iPhone is not an iPhone anymore, its becoming more android.",1725235200,0,,2024-09-02,59,Top-level,"['iphone', 'iphone', 'anymore', 'becoming', 'android']"
UgxjQW11P1OUrif00Xt4AaABAg,root,@owenfens,"Makes sense, iPhone tends to reused past years designs for awhile but I see a whole different redesign iPhone17-18 but that takes years and testing",1725235200,6,,2024-09-02,147,Top-level,"['make', 'sense', 'iphone', 'tends', 'reused', 'past', 'year', 'design', 'awhile', 'see', 'whole', 'different', 'redesign', 'iphone', 'take', 'year', 'testing']"
UgwBI-TMmwsBOwCcN-V4AaABAg,root,@--M--1111,"It is way more fun than sitting in a Ikea living room with renovated cheap looking things hearing about the complains parents have about their kids not fitting in with their latest iphones, thei career stressing them out and missing out on their hobbies and life.",1725235200,1,,2024-09-02,263,Top-level,"['way', 'fun', 'sitting', 'ikea', 'living', 'room', 'renovated', 'cheap', 'looking', 'thing', 'hearing', 'complains', 'parent', 'kid', 'fitting', 'latest', 'iphones', 'thei', 'career', 'stressing', 'missing', 'hobby', 'life']"
UgzjVmceJNMUf66yww94AaABAg,root,@wrathop274,"I'd hate a dedicated AI button, they are pulling a samsung buxby on us now",1725235200,0,,2024-09-02,74,Top-level,"['hate', 'dedicated', 'button', 'pulling', 'samsung', 'buxby']"
Ugxp4sPBFA0SoUHAW8B4AaABAg,root,@sbonfye8058,Man that’s a mf iPhone XR 2,1725235200,0,,2024-09-02,27,Top-level,"['man', 'iphone']"
UgxU-6cTr2uTBt7anG14AaABAg,root,@Pseudonim2381,"If these are the final versions, then Apple most probably  plan to deceive people once again. They kept the lidar only for pro max, and I am convinced that the price will probably be the same, or maybe bigger then iphone 15.",1725235200,0,,2024-09-02,224,Top-level,"['final', 'version', 'apple', 'probably', 'plan', 'deceive', 'people', 'kept', 'lidar', 'pro', 'max', 'convinced', 'price', 'probably', 'maybe', 'bigger', 'iphone']"
UgxkaT3_B0Eg2JDifQB4AaABAg,root,@Shubh_Laabh_Jewellers_bbsr,impressive,1725235200,1,,2024-09-02,10,Top-level,['impressive']
Ugw7SWKDlvgGeRdlRQN4AaABAg,root,@Shubh_Laabh_Jewellers_bbsr,nice,1725235200,1,,2024-09-02,4,Top-level,['nice']
Ugy6GcvDs70t2UKLl9Z4AaABAg,root,@M3M0000,Boring 👎🏻👎🏻👎🏻👎🏻👎🏻,1725235200,0,,2024-09-02,17,Top-level,['boring']
UgwER0-0pfZn46QcLeJ4AaABAg,root,@TSS-rishabhS,Apple did it again 😂😂( the dissappointment🙄),1725235200,2,,2024-09-02,44,Top-level,"['apple', 'dissappointment']"
UgwQN43Z4mCbErSp5a94AaABAg,root,@hafizmohamad9330,First impression: hate nip on camera lens. Just the first glances,1725235200,0,,2024-09-02,65,Top-level,"['first', 'impression', 'hate', 'nip', 'camera', 'lens', 'first', 'glance']"
UgyC78Fbn-2iD0o-7HJ4AaABAg,root,@umeshkhedkar646,just fooling the people with small adjustment and make billion and people go crazy lol,1725235200,0,,2024-09-02,86,Top-level,"['fooling', 'people', 'small', 'adjustment', 'make', 'billion', 'people', 'crazy', 'lol']"
UgyC78Fbn-2iD0o-7HJ4AaABAg.A68dsEGSNIpA68hQdm0RE6,UgyC78Fbn-2iD0o-7HJ4AaABAg,@owenfens,I mean do this every few years most likely they’re modeling a new look probably will be iPhone17-18 either one of those,1725235200,0,,2024-09-02,119,Reply,"['mean', 'every', 'year', 'likely', 'modeling', 'new', 'look', 'probably', 'iphone', 'either', 'one']"
UgwJVlQ5qplLuyxBlAp4AaABAg,root,@motione3949,آيفون 16  تحسن في كاميرا البطارية الأداء و الشاشة,1725235200,0,,2024-09-02,49,Top-level,[]
UgxCRpZts-uDvIRQrdR4AaABAg,root,@elleon1207,it looks good though. ngl i like it,1725235200,0,,2024-09-02,35,Top-level,"['look', 'good', 'though', 'ngl', 'like']"
Ugxd-oGXPjxlbFYMkbl4AaABAg,root,@HANI_SINGH.,Nothing changed and they say i phone is better than android,1725235200,0,,2024-09-02,59,Top-level,"['nothing', 'changed', 'say', 'phone', 'better', 'android']"
UgyOXcM_C8g7D11Jjex4AaABAg,root,@sprkxxxx,All this new phone market looks the same.. I miss the Nokia era. Where every company has different taste on looks.,1725235200,0,,2024-09-02,114,Top-level,"['new', 'phone', 'market', 'look', 'miss', 'nokia', 'era', 'every', 'company', 'different', 'taste', 'look']"
UgzXxYsyQAkq_bzNuQJ4AaABAg,root,@berisikmen,kami lebih suka vivo,1725235200,0,,2024-09-02,20,Top-level,"['kami', 'lebih', 'suka', 'vivo']"
UgxMUCsUrxycOqwNyxJ4AaABAg,root,@XD_Vear,Click bait 😂,1725235200,0,,2024-09-02,12,Top-level,"['click', 'bait']"
Ugz-VxLcluXIWDNHkNt4AaABAg,root,@jellg2490,wow mind blowing design 🤯😝,1725235200,0,,2024-09-02,26,Top-level,"['wow', 'mind', 'blowing', 'design']"
UgxUfOUvBIPVupKrOip4AaABAg,root,@azimmaksum7290,Wait i thought this channel were dead.,1725235200,0,,2024-09-02,38,Top-level,"['wait', 'thought', 'channel', 'dead']"
UgycpS0-iYI7KKLI6tN4AaABAg,root,@kalithasanmahen9905,better go back to blackberry!! release from  mantel stress!! phone just for Call,1725235200,0,,2024-09-02,80,Top-level,"['better', 'back', 'blackberry', 'release', 'mantel', 'stress', 'phone', 'call']"
UgzO-hi69rOLBzTJ6il4AaABAg,root,@naveenmaddila4763,The reason behind changing iPhone every year  is its battery 🔋 which is worst .,1725235200,1,,2024-09-02,79,Top-level,"['reason', 'behind', 'changing', 'iphone', 'every', 'year', 'battery', 'worst']"
UgyWuG-diLLwsza3BgN4AaABAg,root,@joelface,"To me the beauty of the new Capture button is that it will open the camera app on your phone INSTANTLY as soon as it feels your finger on it. It can tell if it's a finger touching it compared to your pocket or whatever, so you won't activate it accidentally. The placement is also meant to encourage horizontal/landscape photography that will utilize the new spatial arrangement of the cameras. Spatial photography and video should be the default, and this is also designed to make the best videos for VR.. aka Vision Pro. So, in many ways the new iPhone is ALL about the new Vision non-pro that regular people might actually afford, though not easily. haha.",1725235200,3,,2024-09-02,658,Top-level,"['beauty', 'new', 'capture', 'button', 'open', 'camera', 'app', 'phone', 'instantly', 'soon', 'feel', 'finger', 'tell', 'finger', 'touching', 'compared', 'pocket', 'whatever', 'activate', 'accidentally', 'placement', 'also', 'meant', 'encourage', 'horizontal', 'landscape', 'photography', 'utilize', 'new', 'spatial', 'arrangement', 'camera', 'spatial', 'photography', 'video', 'default', 'also', 'designed', 'make', 'best', 'video', 'aka', 'vision', 'pro', 'many', 'way', 'new', 'iphone', 'new', 'vision', 'non', 'pro', 'regular', 'people', 'might', 'actually', 'afford', 'though', 'easily', 'haha']"
UgyWuG-diLLwsza3BgN4AaABAg.A68TKIYUxaBA6ItWIIqBDK,UgyWuG-diLLwsza3BgN4AaABAg,@Jv9569,The s10e already did something similar with  the navigation gesture on power button and it had another mappable button as well.,1725235200,0,,2024-09-02,127,Reply,"['already', 'something', 'similar', 'navigation', 'gesture', 'power', 'button', 'another', 'mappable', 'button', 'well']"
UgyWuG-diLLwsza3BgN4AaABAg.A68TKIYUxaBA6IwUQhsb1V,UgyWuG-diLLwsza3BgN4AaABAg,@joelface,@Jv9569  awesome! Is it good?,1725235200,0,,2024-09-02,29,Reply,"['awesome', 'good']"
UgyWuG-diLLwsza3BgN4AaABAg.A68TKIYUxaBA6m1G1Pvgy5,UgyWuG-diLLwsza3BgN4AaABAg,@Moon_Presence,"VR aka Vision Pro? VR was around WAY before the Vision Pro, f*ckin ret*rd.",1725235200,0,,2024-09-02,74,Reply,"['aka', 'vision', 'pro', 'around', 'way', 'vision', 'pro', 'ckin', 'ret']"
Ugx8HDK4GxdPlZ62iPl4AaABAg,root,@MisterDoggieDogg,😂😂,1725235200,0,,2024-09-02,2,Top-level,[]
UgwbwPMVDfxHWtqmOOF4AaABAg,root,@ChargerInHell,The black matte finish is dope.,1725235200,0,,2024-09-02,31,Top-level,"['black', 'matte', 'finish', 'dope']"
UgyaSZjek9PMoj_wSid4AaABAg,root,@YindrichSpivak,"I would like to inquire about the lack of revolutionary innovations from Apple in recent years. Despite the absence of groundbreaking advancements, the company's products have remained largely unchanged over the years. I express my profound longing for the visionary leadership of Steve Jobs during this period of stagnation.",1725235200,0,,2024-09-02,325,Top-level,"['would', 'like', 'inquire', 'lack', 'revolutionary', 'innovation', 'apple', 'recent', 'year', 'despite', 'absence', 'groundbreaking', 'advancement', 'company', 'product', 'remained', 'largely', 'unchanged', 'year', 'express', 'profound', 'longing', 'visionary', 'leadership', 'steve', 'job', 'period', 'stagnation']"
Ugy0pXoYLISrHXyWA3V4AaABAg,root,@RB_Nation-1014,apple went to iphoneX,1725235200,0,,2024-09-02,21,Top-level,"['apple', 'went', 'iphonex']"
Ugz4kwVCyE64BCgDO0t4AaABAg,root,@ezpeezee5368,too late. already seen other video like this.,1725235200,0,,2024-09-02,45,Top-level,"['late', 'already', 'seen', 'video', 'like']"
UgxyxhpEw3MaMAwGX714AaABAg,root,@jessiedunaway1687,We need a major change not the same old shittttt😮,1725235200,0,,2024-09-02,49,Top-level,"['need', 'major', 'change', 'old', 'shittttt']"
Ugw88_ELcyCRZcXZL8V4AaABAg,root,@gdeco707,iPhone been looking the same in the past couple of years,1725235200,0,,2024-09-02,56,Top-level,"['iphone', 'looking', 'past', 'couple', 'year']"
UgzKki-j5Q-g-E1ln0x4AaABAg,root,@rktbycc,"Nah bro, that was intentional",1725235200,0,,2024-09-02,29,Top-level,"['nah', 'bro', 'intentional']"
UgwQ-ga5ZZ9gagtO5m54AaABAg,root,@evelyntorres9662,So are you saying they’re bringing back the Sim card slot? I will be so thrilled.,1725235200,0,,2024-09-02,81,Top-level,"['saying', 'bringing', 'back', 'sim', 'card', 'slot', 'thrilled']"
Ugwcvs7x8U-2e8YXljB4AaABAg,root,@karanveersingh7346,Looks like nothing phone 1,1725235200,0,,2024-09-02,26,Top-level,"['look', 'like', 'nothing', 'phone']"
UgxD-gfZm4MwmzbLUwl4AaABAg,root,@MovesMcgee1,I love this series. Every year you get the fake ones and review them. It’s always entertaining😂,1725235200,1,,2024-09-02,95,Top-level,"['love', 'series', 'every', 'year', 'get', 'fake', 'one', 'review', 'always', 'entertaining']"
UgyoYNnGHaC9YWuJGq14AaABAg,root,@pr0jectzeus914,"It would be awesome if they just manage to remove the camera bump on the backside, on just creating nonesense camera placement",1725235200,0,,2024-09-02,126,Top-level,"['would', 'awesome', 'manage', 'remove', 'camera', 'bump', 'backside', 'creating', 'nonesense', 'camera', 'placement']"
Ugzt1X8CYMuZkv0uGh14AaABAg,root,@gproductioncorp,Looks like android phone! 😑 No way,1725235200,0,,2024-09-02,34,Top-level,"['look', 'like', 'android', 'phone', 'way']"
Ugx3TnD67vBriZo6gBt4AaABAg,root,@chrispawl,Where the hell do film these? The room is huge,1725235200,0,,2024-09-02,46,Top-level,"['hell', 'film', 'room', 'huge']"
Ugx3TnD67vBriZo6gBt4AaABAg.A68Js06c7kCA6Cki7cGAnf,Ugx3TnD67vBriZo6gBt4AaABAg,@DiegoHernandez-ry2df,Batcave,1725235200,0,,2024-09-02,7,Reply,['batcave']
Ugxxkrh9LeJkfU3BiO94AaABAg,root,@vaibhavthathola1850,Same hardware same specs.... Why does Apple even bother to release one every year.,1725235200,0,,2024-09-02,82,Top-level,"['hardware', 'spec', 'apple', 'even', 'bother', 'release', 'one', 'every', 'year']"
Ugz4NR1fUBNUS-mU8jV4AaABAg,root,@40RALPH718,😅😅😅😅,1725235200,0,,2024-09-02,4,Top-level,[]
Ugw_3X1iGgrSYTofTwN4AaABAg,root,@roshanekka8210,Watching from my 15 pro,1725235200,0,,2024-09-02,23,Top-level,"['watching', 'pro']"
UgwMV34S8PMxEAHZTTB4AaABAg,root,@LBYINCHINA,"4:01 may not be a secondary button, most likely the 5G mmWave antenna.",1725235200,0,,2024-09-02,70,Top-level,"['may', 'secondary', 'button', 'likely', 'mmwave', 'antenna']"
UgyU4Ub9U6Sq_lMYwQh4AaABAg,root,@jaunabbas5595,Iphone 12>>>iphone 16😂😂,1725235200,0,,2024-09-02,23,Top-level,"['iphone', 'iphone']"
UgyHqLuWwY5nzinsr_R4AaABAg,root,@fluffysharkdatazz9460,"They could focus on just blasting the internals and doing nothing to it. Cuz really all they can do from here is remove the cutout, remove bezel, and remove the camera bump.   It’ll be probably decades before we can get a sheet of glass that has info on it without being unreliable or needing a border",1725235200,0,,2024-09-02,301,Top-level,"['could', 'focus', 'blasting', 'internals', 'nothing', 'cuz', 'really', 'remove', 'cutout', 'remove', 'bezel', 'remove', 'camera', 'bump', 'probably', 'decade', 'get', 'sheet', 'glass', 'info', 'without', 'unreliable', 'needing', 'border']"
UgyW4n3pgwXqBVKRskB4AaABAg,root,@tpp4007,That looks so DIFFERENT! 🙄,1725235200,0,,2024-09-02,26,Top-level,"['look', 'different']"
UgyJ9s6aBDKSB4ZRyuN4AaABAg,root,@JERZEYPRO,0:20 exactly,1725235200,0,,2024-09-02,12,Top-level,['exactly']
UgwCAF0Aqb1mYKNPXmh4AaABAg,root,@rjraj1323,Iphone x: oh yeah,1725235200,0,,2024-09-02,17,Top-level,"['iphone', 'yeah']"
Ugwnhzu-04jj4JBkDZp4AaABAg,root,@mbless2011,me watching this on my iphone6 plus😊,1725235200,0,,2024-09-02,36,Top-level,"['watching', 'iphone', 'plus']"
UgyPVNvzDR0S6wbjiwp4AaABAg,root,@pateng9919,"😅almost a poco phone,non pro🤟luv it",1725235200,0,,2024-09-02,35,Top-level,"['almost', 'poco', 'phone', 'non', 'pro', 'luv']"
UgzxGCTDw58I5HbrpEp4AaABAg,root,@MiserableLemon,Can yall pls answer what happened to LewLater?? It was my fav pod :/,1725235200,0,,2024-09-02,68,Top-level,"['yall', 'pls', 'answer', 'happened', 'lewlater', 'fav', 'pod']"
UgySeBMeF0xpmTxmG1t4AaABAg,root,@okaythatsfunny1633,All those iPhones and I just wanna play Warzone mobile ..,1725235200,1,,2024-09-02,57,Top-level,"['iphones', 'wan', 'play', 'warzone', 'mobile']"
