comment_id,parent_id,author,text,published,like_count,is_top_level
UgxlonsoszbQWk4cFg94AaABAg,root,@jacktaylor6116,More junk that doesn’t need to be made 😂😂,1725235200,1,
UgwWuW9Eq-45gjIl46Z4AaABAg,root,@TecnoRuta,The same old thing every year,1725235200,0,
Ugz_9bRQheaq4B3ddIJ4AaABAg,root,@kingratchet93,Where have i seen thia before? Lol,1725235200,0,
Ugy9PmiuRE3fNS_Q9IV4AaABAg,root,@Shaown456,"That button is apparently camera focus, potentially pressure sensitive to adjust the focus. There was also word that the 16 Pro was going to feature a slightly bigger screen at 6.3"" rather than 6.1"" and the Pro Max would go from 6.7"" to 6.9""",1725235200,3,
UgwcWCPzvhOOjeo_bIF4AaABAg,root,@rishujazz.7006,Boring company,1725235200,0,
UgxPMkPHn4O7M2Tw9pR4AaABAg,root,@nagelacc,Y’all must be doing absolutely zero research to not know the new button is a camera “capture” button lol. Man how this channel has fallen,1725235200,0,
UgzdGS3k_pbk1aFaptB4AaABAg,root,@Drushen07,Design changes are meh. Apple intelligence will only be compatible on iPhone 15 pro and higher. So built in obsolescence for the iPhone 14 Pro for Siri’s interface into ChatGPT.,1725235200,0,
Ugzz-3Yaycz5xO3KnDx4AaABAg,root,@gcheroes3517,they mighve changed the camera layout for the 16/16 plus because they need to be in line with eachother to be able to record content useable in the vision pro,1725235200,0,
UgzQiym6JIxGV1azbJd4AaABAg,root,@Gamergodgric,O thonk people sill like it becauze its an obvious change. Most people will know the difference between the 2 for the cheaper model.  Why buy the pro if it looks the same inless uou have to.,1725235200,0,
UgyT6nellZS1fDVofDx4AaABAg,root,@perypedro-cotton,The idea of having the cameras in parallel has to do with pictures and movies in 3D for the Vision.,1725235200,0,
Ugww_jgNYRLKqVg9H754AaABAg,root,@sapperEvO,Samsung: Foldable screens working on rollout expanding screens.  Iphone:,1725235200,1,
Ugxw6rHcgzMJxvaC-794AaABAg,root,@Luis_Castillo_22,Iphone 16 ❌ Iphone x ✅,1725235200,0,
Ugxw6rHcgzMJxvaC-794AaABAg.A677Rwup0peA67GUoO1GKL,Ugxw6rHcgzMJxvaC-794AaABAg,@lol-ge9bh,no iphone x no updates old outdated   Iphone x ❌ Iphone 13 ✅,1725235200,0,
UgzZhGbtHFPvdehPnm54AaABAg,root,@edoalmeida,"The camera displacement at the regular iPhone’s will be theses, so the cameras when recording at horizontal mode, can recorde with the parallax effect necessary to shown at the Apple Vision. That’s why.",1725235200,0,
UgwzEnqxtAy2NOlNrqp4AaABAg,root,@Indigoprimo,"I went to apple headquarters in Cupertino, they are vault dwellers they only let you in the visitor center across the street that looks just like an apple store, dont think about stepping a bit of your cars wheel by the ring or a guy will point at you and wave no in frustration. They have security monitoring the bathroom and they just make you feel like a peasant unworthy of them. From this experience, I decided to get a pixel now as the google headquarters in mountainview was very welcoming and a open to explore",1725235200,0,
UgxR2HFKZvhecI53PEJ4AaABAg,root,@cadetsidharth5963,Does the new apple phone will coming with a side mount fingerprint scanner. 🫣,1725235200,1,
UgwAd2OH1KGNApS1-Cd4AaABAg,root,@calvin2651,"Apple must be trying to make the apple car, thats probably why they keep providing the same phone to continue to collect money from apple fans.😂 Apple has invested in its buyers pocket.",1725235200,0,
UgxgFpTIjE7MwET6SNx4AaABAg,root,@akashroy9300,The design looks like shit!,1725235200,1,
UgzjcO6jYItyIitM4Mh4AaABAg,root,@JohnsonLimerstine,If you see this comment I am first.,1725235200,2,
UgyCtN4PoZkrxoZytCZ4AaABAg,root,@maxgreyson7258,And the 60hz display 🤢,1725235200,0,
UgyCtN4PoZkrxoZytCZ4AaABAg.A673Ynx5yNpA67GWmOsu9I,UgyCtN4PoZkrxoZytCZ4AaABAg,@lol-ge9bh,Get used to it :),1725235200,0,
UgwxQB8iDq15R90Ebm94AaABAg,root,@Abirg000,Im eagerly waiting for release to go to store...,1725235200,0,
Ugz2JHdlPW6MU_3QeW54AaABAg,root,@ruggy1689,can someone help me decide what to pick between iphone 12 pro or iphone 13?,1725235200,2,
Ugz2JHdlPW6MU_3QeW54AaABAg.A6735fUekpdA67iS3nsYSZ,Ugz2JHdlPW6MU_3QeW54AaABAg,@umarrseven,Choose 12 Pro You'll Get  A Huge Advantage Of The 120HZ Display And A Pro Design Too,1725235200,0,
UgwRhVU2JIQQQxZxBzd4AaABAg,root,@ChuspinSpain,"What a joke. There is no more privacy and security in the world. They literally leak everything, and although I love it, I have to admit that it is not fair (unless the affected companies do it on purpose). Cool vid!!!",1725235200,0,
UgzMJnGq6BVgjDxJwRp4AaABAg,root,@hoatran0415,Im at that time that I need to change both my mac and my phone lol.,1725235200,0,
UgwXadp0kCeqTnSPFuR4AaABAg,root,@premiummovie7319,Back to 11 😄,1725235200,0,
UgydKWM7LCyQubryenB4AaABAg,root,@wibble_wibble7133,Pro Max all day,1725235200,0,
UgwVCYCi9ZkkRXqL_uZ4AaABAg,root,@23adeeb,Being long time since I’ve visited your channel,1725235200,0,
UgxdEYNvbK-MDZOk-gJ4AaABAg,root,@SamuelLalrinhlua,Those are wack,1725235200,0,
UgzvaoXFkDFw-g25h6d4AaABAg,root,@Alonzoq5123,iPhone 11 is that you? 🤣🤣,1725235200,0,
UgxR6_BinTgx7KW95mp4AaABAg,root,@vectorvictory1004,is that android iphone ????,1725235200,0,
UgzjkSkTiNhMMETmkQd4AaABAg,root,@Bestfriendpete,So basically just a software update for the iPhone 16… because the physical phone itself is basically the same…,1725235200,0,
UgwZ0fu93jb-mgEwkxB4AaABAg,root,@NagaManu-m7k,this review is very skeptical because of his constant small pauses and stutter like he knows and he acts like maybe it is..,1725235200,0,
UgxlpzUO0ZSFfPtIv7l4AaABAg,root,@georgefareri508,I just want an iPhone that doesn’t need a case.,1725235200,0,
UgyGHzB3IoXEVZ5I8jZ4AaABAg,root,@farellalvaro8392,First,1725235200,0,
UgyVD-Fu9kpbECFAShF4AaABAg,root,@asherstribe5695,Another boring design with one new color. Apple is the most boring company in the world.,1725235200,0,
UgzgWM_KY5mDC1pyBLl4AaABAg,root,@ke11even_official,Apple made the non pro model's camera layout to look more like generic android phone to push social climber people more towards the pro models. Lmao.,1725235200,0,
UgxiwjxwV5PeWNPnaOF4AaABAg,root,@nstyle.,The same 💩 and the cameras stand out a lot 🤦🏻‍♂️,1725235200,0,
Ugz9_X9oyPhyb0WtLYp4AaABAg,root,@ZacHarYMetaLHiCkBenn,My thought on how apple should do the new phones. Iphone SE 2 cameras.    Regular iphone 3 cameras. Iphone pro 4 cameras now.  Settle and done.  Change the layout for camera over the stove look.,1725235200,0,
UgySODMsBdDupsQ932R4AaABAg,root,@Jagaratian,Nothin new still desame sh!t,1725235200,0,
UgwlOV8LzS0oiesRfXF4AaABAg,root,@brar_zone,Paise hai nhi sapne iPhone 16 ke like here,1725235200,0,
UgyKJqhkEOt3kiEDZRN4AaABAg,root,@briann5326,Samsung and apple always copying each other's homework.,1725235200,0,
UgzMKi_zoq86xe38hJt4AaABAg,root,@PeterCharlesworth,The new button is shutter button. Flip phone to side and penny will drop,1725235200,0,
Ugx1nISY2foxeQ9Auzx4AaABAg,root,@213robrockOfficial,J,1725235200,0,
Ugza5D7nKMphsYjX-WV4AaABAg,root,@bob-ro6vw,"Hmmmm, isn’t is ironic that nothing (the phone brand) started out as a android phone with apple inspiration, and now instead of the latest nothing/cmf phone looking suspiciously similar to the iPhone, the iPhone has basically took the nothing/cmf camera layout",1725235200,0,
UgzrR3BVa1ODeTIhyDJ4AaABAg,root,@ST4LECAKE,"i think iphone 13,14 and 15 it looks like No Way Home hahahah",1725235200,0,
UgzxSZVU6mOGfony5bN4AaABAg,root,@dontaylor4464,"Normally, I buy the Pro Max version every year, but this time I am thinking of getting the Pro model instead.",1725235200,0,
Ugw0yiWdDONBaDsYgR14AaABAg,root,@lilfuture5732,"This video is so funny 😂 ,we need to wake up 😂😂",1725235200,0,
UgzBvaWTBAjJ1j_TxHV4AaABAg,root,@luanbk91,This is the click bait.,1725235200,0,
Ugz7erFy7qW-g3yFQmF4AaABAg,root,@TheInsightfulAcademia,"I really think apple already has this roadmap of small adjustments and new features planned years ahead. And just apply a small amount of that adjustment or feature every year. Hahahahahaha, apple just hit its peak i guess and dont know what to do next with their iphones.",1725235200,0,
Ugz6tN2QfVck7HsIwap4AaABAg,root,@achimidler8015,They are changing the camera layout and sometimes other minor things so that people need to buy new cases,1725235200,0,
Ugw49bf63m8MREiysth4AaABAg,root,@urtypes,"why does android always have designs that are too tacky, they always make designs with excessive colors. I love the iPhone with all its designs and colors. It's just that some of the features on the iPhone actually already existed on Android, but even though it's late, the features are still more optimal",1725235200,0,
UgzQ_M7R_7XhLeG6xIJ4AaABAg,root,@TheThehwashere,Kinda looks like the nothing phone XD,1725235200,0,
UgxafrEAmJchCHX57cZ4AaABAg,root,@studio313byh.a,I am hanging on to my iPhone 14 Pro Max for another year and skip the planned upgrade,1725235200,0,
UgywM97--cO6XczpLhd4AaABAg,root,@AthertonChannel,where do you buy the dummy phones from,1725235200,0,
Ugwe_eA_ooXeKawupnB4AaABAg,root,@rudicat24,Its like android phone,1725235200,0,
UgxeeO5feM_tCczeKi54AaABAg,root,@iqbalmu,"Looks like Iphone 11, 12, 13, 14, and 15 😅",1725235200,0,
UgzuyyLA78uhxnoLzxh4AaABAg,root,@adamxsbalo4508,Where did you get these models from ? On what site can you get the iPhone 16 model sizes ?,1725235200,0,
UgwjXGy2dVTA_XdpSwt4AaABAg,root,@DerikTran,"Sad that we're discussing camera layouts as a change and Apple will do their usual ""Introducing you the ALL NEW DESIGN iPhone....""  By iPhone 20, we'll be talking about how many buttons left.  Lots of credit goes to their marketing.  Any other company, everyone would be writing them off already.  Wait... I think I typed the exact same thing 3 years in a row 🙃.  I rock the 15pm and made the switch 5 years ago and this basically tells me I can hold my phone's value for another 4 years.",1725235200,0,
Ugwru9rRNctJ3E3tXAh4AaABAg,root,@juniorgaming3824,"Apple has no vision when it comes to making a new phone, now they are reverting back to dual camera like bro apple user are brain wash",1725235200,0,
UgySaeWFnDPWl1L4bmx4AaABAg,root,@harisrakovic559,A3 trillion dollar worth company that's so innovationless it's absolutely disgusting,1725235200,0,
Ugw8ax8bBthVPQ1UORB4AaABAg,root,@kuyaimak,เก็บ ตังค์ รอ ไอโฟน 20  ตอนนั้น คงจะได้รับ จาก มือ สตีฟ จ๊อบ  เอง เป็น แน่แท้ 😊,1725235200,0,
UgziQMJnZWD8c_tGm-J4AaABAg,root,@ferorone,Apple copying sony RN,1725235200,0,
Ugxizxbe9Smj5INaIfp4AaABAg,root,@aoma37309,iPhone 20 will be an Android phone 😂,1725235200,0,
UgyyNUmydMfa5FAkYs94AaABAg,root,@anitatanwer1735,10:45 😂😂😂 yeah okay. Nice drop,1725235200,2,
Ugz8G8NVa6qZWgE6b2d4AaABAg,root,@Ej25Dtar,IPhones are shit like if u agree,1725235200,0,
UgzlRhhjHKkUzUxdOEt4AaABAg,root,@mikeyhamez6947,iPhone turning more and more into android every year,1725235200,0,
UgzY5v6mB9aP3CZvUWx4AaABAg,root,@martinquesada8185,Yes! Now I can afford a 2nd hand iPhone 11!,1725235200,0,
UgzcfTE3EmLu0wV4Ial4AaABAg,root,@aryankanojia5392,At first i thought it would a fingerprint sensor 😅,1725235200,0,
Ugzb9NGEyXIqsuK5ArF4AaABAg,root,@astralyd,"Apple : ""this new black is incredibly black""",1725235200,0,
UgxVvVZOYvwvZc1QOqR4AaABAg,root,@astralyd,That camera bump looks goofy,1725235200,0,
Ugx8n8zilJ3R362xRd54AaABAg,root,@mohdanuar4838,Over the time phone keep on bigger then bigger,1725235200,0,
Ugyrhpatu_qF0Vsy7K94AaABAg,root,@srinubittu784,Cmf by nothing,1725235200,0,
Ugwbzr7aedFstkkjadh4AaABAg,root,@ZeroEX_OG,that's basically a nothing phone,1725235200,0,
Ugx2avoxlL5eanZgcCJ4AaABAg,root,@bakedotf8361,"It's literally has the same camera style as the X lol The one they discontinued. So basically, they put that camera on a In a 12-15 body",1725235200,0,
Ugz811IS-Wkwmc-j8TZ4AaABAg,root,@deelaw.,Might as well just unsubscribe from this channel at this point. What is the point of this video. It's a look at a fake design of what could be the iPhone 16.,1725235200,0,
UgyyIfGEqZVR5OyEv0d4AaABAg,root,@Dailysnapph,Hmmm,1725235200,0,
Ugx2QkzrYlhNbEs6a_F4AaABAg,root,@jpchoi,Iphone 16,1725235200,0,
UgyfPZZiJ8fHPIRJKyV4AaABAg,root,@mbwindows7,What the hell??? Shutter button!!!,1725235200,0,
UgzYDp_HXsKoaTRduLx4AaABAg,root,@MZANZIDAD,love it👍🏻,1725235200,0,
Ugy4SjrxSHLzHA8W4hh4AaABAg,root,@animeshbabai,🤣🤣,1725235200,0,
Ugy6nO13JQ7BY05RhKF4AaABAg,root,@GarrettFrostyy,The button below the power button is called the “capture button” you turn your phone horizontally and take spatial videos and/or pictures with it. They also made the stacked cameras that layout so spatial video will be a thing by the time the Vision Pro becomes affordable or the technology gets transferred to a new or different idea. Apple is future-proofing themselves,1725235200,31,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA6Z6zbU8K0a,Ugy6nO13JQ7BY05RhKF4AaABAg,@Sleezy.Design,"I'm surprised the moron didn't know that, it's been talked about for almost a year now",1725235200,0,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA6zvXKkTZtL,Ugy6nO13JQ7BY05RhKF4AaABAg,@Iiverpoolfc,Could it also be a fingerprint scanner?,1725235200,0,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA7-8hPwPYcy,Ugy6nO13JQ7BY05RhKF4AaABAg,@Sleezy.Design,@Iiverpoolfc  no,1725235200,1,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA7AKL36olPm,Ugy6nO13JQ7BY05RhKF4AaABAg,@Iiverpoolfc,@Sleezy.Design  watch me cook,1725235200,0,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA7EsRwQcWXK,Ugy6nO13JQ7BY05RhKF4AaABAg,@SpiderC-666,Shouldn't this guy know that considering having 24M subs?!,1725235200,2,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA7Ey6eE59SG,Ugy6nO13JQ7BY05RhKF4AaABAg,@Sleezy.Design,"@SpiderC-666  he's a sc*mmer so I'm not surprised he's also bad at his ""job""  (had to censor the comment because he apparently has a word filter)",1725235200,0,
Ugy6nO13JQ7BY05RhKF4AaABAg.A66Tt5i1EMVA7aA18LWxtQ,Ugy6nO13JQ7BY05RhKF4AaABAg,@jolp9799,I'm surprised he didn't know that. Odd that a channel this big didn't do their research,1725235200,0,
UgzBfKpAuB_90MtdPZ14AaABAg,root,@xankiiza,"great videos, man",1725235200,0,
Ugwbr_UoauZ28hmsDFp4AaABAg,root,@noisynerves4436,Why brands always releasing a godamn flagship every year with a little tweaks? Capitalism cant wait as always,1725235200,0,
UgxmdYpdKn1Yb5r0LcF4AaABAg,root,@amber1225,"Apple's QA has significantly declined over the past few years, particularly in SEA countries. I purchased the iPhone 13 about 2.5 years ago and didn't feel the need for AppleCare+. Fast forward to today, my phone suddenly restarted while in use and now it won't turn on at all. I took it to the service center, and they informed me that the motherboard is dead. When I asked for an explanation, their response was simply that it died with no further clarification. Now, they are asking me to pay ₹35,000 (around $420) to replace the motherboard. Seriously, the motherboard just died? What happened to the premium Apple assurance? What about the rigorous testing Apple claims to conduct before launching a product? This is extremely frustrating.",1725235200,0,
UgyhFtFaYcYfWNgE0hx4AaABAg,root,@churrosass4508,Meh. . . ...,1725235200,1,
UgxaBye5NldmwU0Vulh4AaABAg,root,@churrosass4508,Looks generic🤢 as always,1725235200,1,
UgzN8xOCpPtUs7XVwBF4AaABAg,root,@churrosass4508,Meh. .....,1725235200,0,
Ugx5vaA_HMW6tGD4Mgh4AaABAg,root,@upsyedown,16 looks so good!,1725235200,0,
UgzLnm38rg_QD0ZyLnd4AaABAg,root,@amuruderanto4442,WHERE DID YOU PURCHASE THIS?,1725235200,0,
Ugy1v8W3HLi6aA2jLIx4AaABAg,root,@roldanarbo9222,Nothing copying apple copying nothing 😂😂😂😂,1725235200,0,
Ugy3ITjr6PKrPPpgwj14AaABAg,root,@Meenakshirailama,Every new mobile should be launched after 3 years..,1725235200,0,
Ugy4n_QwL7orW0LtDGl4AaABAg,root,@birbaldebbarma823,If you see this comment you are not also 2nd,1725235200,0,
Ugxh-U8mJOrIHPiGs5V4AaABAg,root,@toptohyekoms,Whhhaaaattt thats a huawei nova y70 rip off!! Apple youuuu youre a monster!,1725235200,0,
UgwsZRq8QzisvPrtkkR4AaABAg,root,@mabaho691,His content is really downhill. Time to think of another career grand dad,1725235200,0,
UgzITSWGpacXWvgY4yd4AaABAg,root,@suyogtilekar4536,FINALLLY!!! I can afford to buy iphone 11 😂😂,1725235200,0,
Ugzjg_6HjJfnZlOgFqh4AaABAg,root,@Whiteteeshirt01,Honestly I have a 13 pro and am planning on getting the 16 and not the 16 pro and to be 100% I would have just got the 16 but I really don’t like this new camera set up,1725235200,0,
UgzoNSxzXiM69Njh7GZ4AaABAg,root,@JAPANGotbeatz,Goat,1725235200,1,
UgxXWoKzU3EMHGhvFsF4AaABAg,root,@youtubemenace,"I still remember your OG video showing the dual camera iPhone 7, you got that shipment from China months before launch 😅",1725235200,0,
UgzxeMcJk5Lza_YGLNt4AaABAg,root,@RamlyJer,Thats Xperia 10 VI,1725235200,0,
UgxoM7WLhdHSxq09L7x4AaABAg,root,@gusferde,more buttons are great! i hope its programmable,1725235200,0,
UgyTCJKWmkDbTAPC87V4AaABAg,root,@BermieLostella3003,iPhone X Xs and Xs max:,1725235200,0,
UgzxQr-HL7xGMPyo9tJ4AaABAg,root,@jcmuscle123,"On a serious note , what is people expecting phones to be yeah after year ? They all gonna look the same , they’re not gonna make changes , it’s gonna be the same thing for another 10 years",1725235200,0,
UgyRHCJz42tHGDJ4OLp4AaABAg,root,@UluvNacho,I love that matte black material look  i want that dont like the titanium look tbh looks cheap,1725235200,0,
UgyGzJ6ArJh121jtR614AaABAg,root,@khalidsaifullah6690,Apple fan boy always made fool by Apple just switching camera place and some software uograde good ..,1725235200,0,
UgxyPP-MohgRfqb8oYl4AaABAg,root,@riktmg7330,Why always same design?,1725235200,0,
Ugw0KXKqGWeN5J9oCn14AaABAg,root,@Outside.thering,This video really wasted 11 mins of my life nothing new,1725235200,0,
